county_label,month,housing_burden,price_income_ratio,total_county_invoice_count,total_county_invoice_amount,donation_count,donation_ratio,carrier_usage_ratio,n_active_industries,industry_hhi,date,year,month_num,month_sin,month_cos,avg_invoice_value,log_total_count,log_total_amount,county_type,donation_seasonal,donation_trend,donation_ratio_lag1,donation_ratio_lag2,donation_ratio_lag3,donation_ratio_roll3,county_name
15,2019-02,33.17,-0.36,6175049,2182619337,6997,0.0011331084174392,0.13663923962384752,30.0,0.6406552100830344,2019-02-01,2019,2,0.8660254037844386,0.5000000000000001,353.4578166100382,15.636027537611525,21.503791523679155,remote,-0.00037643908741645743,0.0015048594250186887,0.0012591426719748,,,0.0012591426719748,花蓮縣
15,2019-03,33.17,-0.36,6210018,2091934759,7670,0.0012351010898841,0.16562850542462196,30.0,0.6225979183958563,2019-03-01,2019,3,1.0,6.123233995736766e-17,336.8645242252116,15.6416745134863,21.461355197194358,remote,-0.00020961031622166546,0.0014383706603194137,0.0011331084174392,0.0012591426719748,,0.0011961255447070001,花蓮縣
15,2019-04,35.63,0.6,6427141,2206717512,8015,0.0012470552614296,0.16556086135343848,31.0,0.6225784303215689,2019-04-01,2019,4,0.8660254037844387,-0.49999999999999983,343.34356629176176,15.676040518399063,21.514771960106767,remote,-0.00012177063218757664,0.0013717516556122063,0.0012351010898841,0.0011331084174392,0.0012591426719748,0.0012091173930993666,花蓮縣
15,2019-05,35.63,0.6,6345793,2177832426,8218,0.0012950312120171,0.17137133215659572,30.0,0.6309736453804053,2019-05-01,2019,5,0.49999999999999994,-0.8660254037844387,343.193108568149,15.663302789205392,21.501595919562426,remote,-9.039917439993532e-06,0.0013049712101760888,0.0012470552614296,0.0012351010898841,0.0011331084174392,0.0012050882562509666,花蓮縣
15,2019-06,35.63,0.6,6637648,2278616657,7877,0.0011867155353824,0.15791060327393078,31.0,0.6310344430875019,2019-06-01,2019,6,1.2246467991473532e-16,-1.0,343.28675714650734,15.708268392491297,21.5468343668309,remote,-3.917775718740505e-05,0.0012379861375030503,0.0012950312120171,0.0012470552614296,0.0012351010898841,0.0012590625211102667,花蓮縣
15,2019-07,32.02,-0.88,7392892,2669361025,8155,0.001103086586413,0.16537371302056084,31.0,0.587779736072889,2019-07-01,2019,7,-0.4999999999999998,-0.8660254037844388,361.0712864464948,15.816029691284223,21.70510496461303,remote,-6.916790432140514e-05,0.0011707355273887943,0.0011867155353824,0.0012950312120171,0.0012470552614296,0.0012429340029430332,花蓮縣
15,2019-08,32.02,-0.88,7130732,2513274365,7905,0.0011085818398447,0.16222163446894372,32.0,0.5840446054641171,2019-08-01,2019,8,-0.8660254037844384,-0.5000000000000004,352.456713420165,15.77992459215549,21.64485226821922,remote,-1.5980502530228952e-06,0.0011031325311764224,0.001103086586413,0.0011867155353824,0.0012950312120171,0.0011949444446041665,花蓮縣
15,2019-09,32.02,-0.88,6589174,2360488723,7597,0.001152951796386,0.17671137535600062,34.0,0.5866452174389816,2019-09-01,2019,9,-1.0,-1.8369701987210297e-16,358.23742444804157,15.700938708960472,21.58213452098517,remote,7.884299737983224e-05,0.001035034333560332,0.0011085818398447,0.001103086586413,0.0011867155353824,0.0011327946538800334,花蓮縣
15,2019-10,32.28,0.07,6899515,2679429730,7851,0.0011379060702092,0.1874205650687041,33.0,0.5827514209558025,2019-10-01,2019,10,-0.8660254037844386,0.5000000000000001,388.3504463719551,15.746961822179681,21.708869821886523,remote,0.00017367692285475886,0.0009661615968159231,0.001152951796386,0.0011085818398447,0.001103086586413,0.0011215400742145666,花蓮縣
15,2019-11,32.28,0.07,6367292,2402492831,7336,0.0011521381460124,0.183088980370305,34.0,0.5924410276714318,2019-11-01,2019,11,-0.5000000000000004,0.8660254037844384,377.31783480324134,15.666684976473404,21.59977271524548,remote,0.0002453731080690718,0.0008959009712896854,0.0011379060702092,0.001152951796386,0.0011085818398447,0.0011331465688133,花蓮縣
15,2019-12,32.28,0.07,6453324,2400642716,7297,0.001130735106435,0.19479589123372698,33.0,0.5816109739481472,2019-12-01,2019,12,-2.4492935982947064e-16,1.0,372.0009588856843,15.680106059821448,21.599002337198627,remote,0.0003035496663948758,0.0008234247310516182,0.0011521381460124,0.0011379060702092,0.001152951796386,0.0011476653375358666,花蓮縣
