county_label,month,donation_count,housing_burden,price_income_ratio,total_county_invoice_count,total_county_invoice_amount,industry_invoice_count,industry_invoice_amount,year,month_num,month_sin,month_cos,donation_count_lag1,donation_count_lag2,donation_count_lag3,industry_label,carrier_type_label
0,2019-02,6111,32.5,0.88,8123085,3103666052,1,99,2019,2,0.8660254037844386,0.5000000000000001,7467.0,,,76,0
0,2019-02,6111,32.5,0.88,8123085,3103666052,19,26378,2019,2,0.8660254037844386,0.5000000000000001,7467.0,,,78,1
0,2019-02,6111,32.5,0.88,8123085,3103666052,78097,45486522,2019,2,0.8660254037844386,0.5000000000000001,7467.0,,,79,1
0,2019-02,6111,32.5,0.88,8123085,3103666052,307,132508,2019,2,0.8660254037844386,0.5000000000000001,7467.0,,,79,0
0,2019-02,6111,32.5,0.88,8123085,3103666052,27553,3096310,2019,2,0.8660254037844386,0.5000000000000001,7467.0,,,80,1
0,2019-02,6111,32.5,0.88,8123085,3103666052,4540,654405,2019,2,0.8660254037844386,0.5000000000000001,7467.0,,,80,0
0,2019-02,6111,32.5,0.88,8123085,3103666052,14,17562493,2019,2,0.8660254037844386,0.5000000000000001,7467.0,,,84,1
0,2019-02,6111,32.5,0.88,8123085,3103666052,1231,247632,2019,2,0.8660254037844386,0.5000000000000001,7467.0,,,87,0
0,2019-02,6111,32.5,0.88,8123085,3103666052,6052,4367143,2019,2,0.8660254037844386,0.5000000000000001,7467.0,,,87,1
0,2019-02,6111,32.5,0.88,8123085,3103666052,5564188,1599511642,2019,2,0.8660254037844386,0.5000000000000001,7467.0,,,88,1
0,2019-02,6111,32.5,0.88,8123085,3103666052,672504,156169992,2019,2,0.8660254037844386,0.5000000000000001,7467.0,,,88,0
0,2019-02,6111,32.5,0.88,8123085,3103666052,9661,36563261,2019,2,0.8660254037844386,0.5000000000000001,7467.0,,,89,1
0,2019-02,6111,32.5,0.88,8123085,3103666052,262049,140749587,2019,2,0.8660254037844386,0.5000000000000001,7467.0,,,89,0
0,2019-02,6111,32.5,0.88,8123085,3103666052,470,1424942,2019,2,0.8660254037844386,0.5000000000000001,7467.0,,,90,1
0,2019-02,6111,32.5,0.88,8123085,3103666052,196487,268963633,2019,2,0.8660254037844386,0.5000000000000001,7467.0,,,90,0
0,2019-02,6111,32.5,0.88,8123085,3103666052,76,43300,2019,2,0.8660254037844386,0.5000000000000001,7467.0,,,93,0
0,2019-02,6111,32.5,0.88,8123085,3103666052,791,21332106,2019,2,0.8660254037844386,0.5000000000000001,7467.0,,,93,1
0,2019-02,6111,32.5,0.88,8123085,3103666052,1278,1307450,2019,2,0.8660254037844386,0.5000000000000001,7467.0,,,94,0
0,2019-02,6111,32.5,0.88,8123085,3103666052,360,782603,2019,2,0.8660254037844386,0.5000000000000001,7467.0,,,94,1
0,2019-02,6111,32.5,0.88,8123085,3103666052,40587,95140869,2019,2,0.8660254037844386,0.5000000000000001,7467.0,,,99,1
0,2019-02,6111,32.5,0.88,8123085,3103666052,308,139778,2019,2,0.8660254037844386,0.5000000000000001,7467.0,,,99,0
0,2019-02,6111,32.5,0.88,8123085,3103666052,116,64423,2019,2,0.8660254037844386,0.5000000000000001,7467.0,,,100,0
0,2019-02,6111,32.5,0.88,8123085,3103666052,46364,13691271,2019,2,0.8660254037844386,0.5000000000000001,7467.0,,,100,1
0,2019-02,6111,32.5,0.88,8123085,3103666052,19656,3077132,2019,2,0.8660254037844386,0.5000000000000001,7467.0,,,101,0
0,2019-02,6111,32.5,0.88,8123085,3103666052,804222,162881155,2019,2,0.8660254037844386,0.5000000000000001,7467.0,,,101,1
0,2019-03,7092,32.5,0.88,8056154,3202359501,24014,6668291,2019,3,1.0,6.123233995736766e-17,6111.0,7467.0,,0,1
0,2019-03,7092,32.5,0.88,8056154,3202359501,2430,334610,2019,3,1.0,6.123233995736766e-17,6111.0,7467.0,,0,0
0,2019-03,7092,32.5,0.88,8056154,3202359501,109,609728,2019,3,1.0,6.123233995736766e-17,6111.0,7467.0,,1,1
0,2019-03,7092,32.5,0.88,8056154,3202359501,119,222000,2019,3,1.0,6.123233995736766e-17,6111.0,7467.0,,2,1
0,2019-03,7092,32.5,0.88,8056154,3202359501,455,664218,2019,3,1.0,6.123233995736766e-17,6111.0,7467.0,,4,0
0,2019-03,7092,32.5,0.88,8056154,3202359501,60556,66122194,2019,3,1.0,6.123233995736766e-17,6111.0,7467.0,,4,1
0,2019-03,7092,32.5,0.88,8056154,3202359501,84,703840,2019,3,1.0,6.123233995736766e-17,6111.0,7467.0,,6,1
0,2019-03,7092,32.5,0.88,8056154,3202359501,921,933490,2019,3,1.0,6.123233995736766e-17,6111.0,7467.0,,8,1
0,2019-03,7092,32.5,0.88,8056154,3202359501,10,8765,2019,3,1.0,6.123233995736766e-17,6111.0,7467.0,,9,0
