county_label,month,housing_burden,price_income_ratio,total_county_invoice_count,total_county_invoice_amount,donation_count,carrier_usage_ratio,n_active_industries,industry_hhi,industry_entropy,top1_industry_share,top3_industry_share,row_count_per_county_month,date,year,month_num,month_sin,month_cos,time_index,avg_invoice_value,log_total_county_invoice_count,log_total_county_invoice_amount,county_name,donation_count_lag1,donation_count_lag2,donation_count_lag3,donation_count_roll3_mean,donation_count_roll3_std,donation_count_roll3_min,donation_count_roll3_max
4,2024-06,37.12,0.51,4904170,1807324710,15296,0.5289435317291203,39.0,0.5302444175551454,1.1317894624353402,0.7132685041505494,0.8982922696399186,70.0,2024-06-01,2024,6,1.2246467991473532e-16,-1.0,66,368.52815257219874,15.405596625484549,21.315113528594594,台東縣,17829.0,15935.0,18255.0,17339.666666666668,1008.3601649322638,15935.0,18255.0
4,2024-07,37.57,0.09,5364253,2073572590,22080,0.5370272431222017,40.0,0.5193666675354026,1.1743218757029046,0.7058393778220379,0.8893322145692979,73.0,2024-07-01,2024,7,-0.4999999999999997,-0.8660254037844388,67,386.5538389035715,15.495267874984451,21.452538845960024,台東縣,15296.0,17829.0,15935.0,16353.333333333334,1075.569409919953,15296.0,17829.0
4,2024-08,37.57,0.09,5462978,2132991289,18851,0.5384363619988951,40.0,0.5077837252240727,1.2031087698636582,0.696578130096808,0.8855523489203142,70.0,2024-08-01,2024,8,-0.8660254037844384,-0.5000000000000004,68,390.4447883553622,15.51350480332873,21.48079119297675,台東縣,22080.0,15296.0,17829.0,18401.666666666668,2799.002719223799,15296.0,22080.0
4,2024-09,37.57,0.09,4854865,1916882745,19964,0.539795854261653,39.0,0.5267429284070088,1.1435875714711183,0.710930170045923,0.8944563855019655,71.0,2024-09-01,2024,9,-1.0,-1.8369701987210297e-16,69,394.8374970261789,15.395492058914718,21.373966133776698,台東縣,18851.0,22080.0,15296.0,18742.333333333332,2770.622112250043,15296.0,22080.0
4,2024-10,37.23,-0.09,4627953,1895091749,16674,0.5447592056358395,39.0,0.5283954230522462,1.1369511762616957,0.7121742593323658,0.8940888120514621,70.0,2024-10-01,2024,10,-0.8660254037844386,0.5000000000000001,70,409.4881147237234,15.347625427747603,21.362533091195285,台東縣,19964.0,18851.0,22080.0,20298.333333333332,1339.2645577164938,18851.0,22080.0
4,2024-11,37.23,-0.09,4671735,1954991182,16498,0.5365807349946005,39.0,0.516613374347745,1.1754097740416842,0.7035833582170221,0.887874633300048,71.0,2024-11-01,2024,11,-0.5000000000000004,0.8660254037844384,71,418.4721911666651,15.357041295044313,21.393651520399146,台東縣,16674.0,19964.0,18851.0,18496.333333333332,1366.3494753864727,16674.0,19964.0
4,2024-12,37.23,-0.09,4748137,2313469096,11484,0.5446917390968289,39.0,0.5100027971579656,1.2011088357334856,0.6992597307112242,0.8805628396990229,71.0,2024-12-01,2024,12,-2.4492935982947064e-16,1.0,72,487.2372250421586,15.37326309915874,21.56201400853895,台東縣,16498.0,16674.0,19964.0,17712.0,1594.0246756768436,16498.0,19964.0
5,2019-01,22.26,0.02,7282167,3346648593,7057,0.2076962805165001,27.0,0.4353277524839078,1.2548471511975565,0.6264908508689789,0.8920221137471853,48.0,2019-01-01,2019,1,0.49999999999999994,0.8660254037844387,1,459.56767992274825,15.800939178036398,21.931225262328102,嘉義市,,,,,,,
5,2019-02,22.26,0.02,6882683,2952423675,6523,0.1842176953377048,29.0,0.4553111909239997,1.1973618065460645,0.641097664965828,0.8998531531962173,51.0,2019-02-01,2019,2,0.8660254037844386,0.5000000000000001,2,428.9640645951586,15.744519250113026,21.805892255066603,嘉義市,7057.0,,,7057.0,0.0,7057.0,7057.0
5,2019-03,22.26,0.02,7296970,3090572474,7095,0.21390303098409338,28.0,0.43594295327315147,1.231875932458097,0.625495239805015,0.8993822093279814,51.0,2019-03-01,2019,3,1.0,6.123233995736766e-17,3,423.5418912233434,15.802969888503872,21.851622177686547,嘉義市,6523.0,7057.0,,6790.0,267.0,6523.0,7057.0
5,2019-04,27.49,-0.2,7325691,3042997192,6982,0.20688737758663311,27.0,0.4447158863627547,1.2190381477124603,0.6331528315895388,0.8998357970599634,49.0,2019-04-01,2019,4,0.8660254037844387,-0.4999999999999998,4,415.3870524978463,15.806898179395063,21.836108785415863,嘉義市,7095.0,6523.0,7057.0,6891.666666666667,261.14789339035883,6523.0,7095.0
5,2019-05,27.49,-0.2,7535194,3133461536,7297,0.20685320112527958,26.0,0.44919646303970767,1.2114663947862305,0.6379231908295925,0.8982687107989523,50.0,2019-05-01,2019,5,0.49999999999999994,-0.8660254037844387,5,415.8435119255058,15.83509526893813,21.86540415278105,嘉義市,6982.0,7095.0,6523.0,6866.666666666667,247.34905610403197,6523.0,7095.0
5,2019-06,27.49,-0.2,7611361,3215365312,7653,0.2021152327422126,28.0,0.4478194767382679,1.2173390170778295,0.6349757947363159,0.898471245812674,52.0,2019-06-01,2019,6,1.2246467991473532e-16,-1.0,6,422.4428866269777,15.845152688856599,21.891206815863594,嘉義市,7297.0,6982.0,7095.0,7124.666666666667,130.2979491609732,6982.0,7297.0
5,2019-07,28.07,0.14,7888590,3501151506,8407,0.21415322636871734,26.0,0.4376581588235579,1.2481956202309934,0.6268572710712561,0.8929797340209087,50.0,2019-07-01,2019,7,-0.4999999999999997,-0.8660254037844388,7,443.82475271246193,15.880928096393042,21.97635775333249,嘉義市,7653.0,7297.0,6982.0,7310.666666666667,274.10500826427005,6982.0,7653.0
5,2019-08,28.07,0.14,7637602,3470781464,8211,0.20797129779739768,29.0,0.4433034256067778,1.231860942820121,0.6312999813292183,0.8953666347107377,53.0,2019-08-01,2019,8,-0.8660254037844384,-0.5000000000000004,8,454.43340252608084,15.84859436845943,21.967645611601977,嘉義市,8407.0,7653.0,7297.0,7785.666666666667,462.76367859007934,7297.0,8407.0
5,2019-09,28.07,0.14,7542956,3563951523,8205,0.21943015443812744,28.0,0.4484955024329431,1.2157907150592688,0.6369334515540062,0.897528104366511,52.0,2019-09-01,2019,9,-1.0,-1.8369701987210297e-16,9,472.4873806767533,15.83612483816991,21.994135744891203,嘉義市,8211.0,8407.0,7653.0,8090.333333333333,319.4258738563438,7653.0,8407.0
5,2019-10,27.63,-0.1,7794808,3726944801,8512,0.2255691224209756,29.0,0.45270389883819434,1.2150817249411772,0.6415648724125085,0.8979561780097727,53.0,2019-10-01,2019,10,-0.8660254037844386,0.5000000000000001,10,478.13170010088766,15.868968557287348,22.038854647030664,嘉義市,8205.0,8211.0,8407.0,8274.333333333334,93.8414738919963,8205.0,8407.0
5,2019-11,27.63,-0.1,7292899,3368688377,8687,0.2273207129291109,28.0,0.449371403524693,1.2206235567582022,0.6391216990664481,0.8935862131094918,52.0,2019-11-01,2019,11,-0.5000000000000004,0.8660254037844384,11,461.9134828276108,15.802411830093945,21.937789300209378,嘉義市,8512.0,8205.0,8211.0,8309.333333333334,143.32790687402397,8205.0,8512.0
5,2019-12,27.63,-0.1,7477824,3506510614,9270,0.23340252458469202,30.0,0.4439670032199955,1.2454017647240714,0.6356403948528342,0.8900752411396684,54.0,2019-12-01,2019,12,-2.4492935982947064e-16,1.0,12,468.9212548998211,15.827452532266227,21.97788725317179,嘉義市,8687.0,8512.0,8205.0,8468.0,199.22014623693724,8205.0,8687.0
5,2020-01,27.4,-0.05,8090305,5197702707,0,0.21265045013754116,34.0,0.45227589170552024,1.233685292792215,0.6418818573589006,0.8842735842468238,58.0,2020-01-01,2020,1,0.49999999999999994,0.8660254037844387,13,642.4606621134802,15.906177112794007,22.371482577994122,嘉義市,9270.0,8687.0,8512.0,8823.0,324.05040760145124,8512.0,9270.0
5,2022-01,24.98,0.25,15156877,10775272877,11469,0.33837801811019513,31.0,0.40406672954051914,1.3387898197005432,0.5982831423650136,0.8641237901448959,103.0,2022-01-01,2022,1,0.49999999999999994,0.8660254037844387,37,710.9164293541473,16.53396498029517,23.100519797719954,嘉義市,,,,,,,
5,2022-02,24.98,0.25,13633123,8558648916,11852,0.33549378231238725,30.0,0.4060538091575642,1.3255758670492102,0.5976731083552903,0.8607667516826483,99.0,2022-02-01,2022,2,0.8660254037844386,0.5000000000000001,38,627.7834444829699,16.428012977703812,22.87020817784346,嘉義市,11469.0,,,11469.0,0.0,11469.0,11469.0
5,2022-03,24.98,0.25,15645454,9812357945,12647,0.36398790345105997,33.0,0.3935032675924216,1.3438978647274333,0.5870930942623972,0.8696145218924295,109.0,2022-03-01,2022,3,1.0,6.123233995736766e-17,39,627.1699079489799,16.565691017436272,23.006908443109385,嘉義市,11852.0,11469.0,,11660.5,191.5,11469.0,11852.0
5,2022-04,25.75,0.06,14905270,9619722079,12366,0.3626354302874084,34.0,0.4123978433865207,1.3091893169446283,0.6047337619513098,0.8735853828880658,107.0,2022-04-01,2022,4,0.8660254037844387,-0.4999999999999998,40,645.3906624301337,16.517225466747202,22.987081211393818,嘉義市,12647.0,11852.0,11469.0,11989.333333333334,490.6229600099132,11469.0,12647.0
5,2022-05,25.75,0.06,14309454,8914666533,11063,0.3780722171509828,33.0,0.4082513261576863,1.3090649039636169,0.6009239066703733,0.8753034881694298,105.0,2022-05-01,2022,5,0.49999999999999994,-0.8660254037844387,41,622.9913826900732,16.476431065552305,22.910963682514257,嘉義市,12366.0,12647.0,11852.0,12288.333333333334,329.1710126295381,11852.0,12647.0
5,2022-06,25.75,0.06,14935799,9474227012,11146,0.3701656001128564,35.0,0.41222474779596846,1.3025730330019427,0.6026748887019704,0.8767830900777387,108.0,2022-06-01,2022,6,1.2246467991473532e-16,-1.0,42,634.3301092897675,16.519271573648055,22.971841002845505,嘉義市,11063.0,12366.0,12647.0,12025.333333333334,690.0745531382018,11063.0,12647.0
5,2022-07,26.09,0.0,16475413,10584122731,13096,0.36389175797899576,35.0,0.40622804894845566,1.3221763331794731,0.5961728546653124,0.8704880417868736,107.0,2022-07-01,2022,7,-0.4999999999999997,-0.8660254037844388,43,642.419266272718,16.617379767020424,23.082620859685786,嘉義市,11146.0,11063.0,12366.0,11525.0,595.6413909951748,11063.0,12366.0
5,2022-08,26.09,0.0,16219079,10675804701,12627,0.37515730702094735,34.0,0.40049015025568463,1.3432134663898896,0.5919811476348318,0.8669616813630416,118.0,2022-08-01,2022,8,-0.8660254037844384,-0.5000000000000004,44,658.2250879350178,16.601698884944252,23.0912457751404,嘉義市,13096.0,11146.0,11063.0,11768.333333333334,939.413410355396,11063.0,13096.0
5,2022-09,26.09,0.0,15892994,10746503110,11927,0.3803929580543477,34.0,0.41169328040972797,1.3046991374544261,0.602345914180802,0.8725928544363636,112.0,2022-09-01,2022,9,-1.0,-1.8369701987210297e-16,45,676.1786426144753,16.581389004074992,23.097846246601165,嘉義市,12627.0,13096.0,11146.0,12289.666666666666,831.0516764250517,11146.0,13096.0
5,2022-10,27.85,0.35,16702591,11469259299,13141,0.38846242478187964,35.0,0.4108286563230012,1.304489541851863,0.600566582753538,0.8731807538123875,115.0,2022-10-01,2022,10,-0.8660254037844386,0.5000000000000001,46,686.6754564606174,16.631074474924063,23.162936188844693,嘉義市,11927.0,12627.0,13096.0,12550.0,480.3380753871867,11927.0,13096.0
5,2022-11,27.85,0.35,15937372,10321308542,13186,0.39814807610690145,36.0,0.4050326873888559,1.321554561101251,0.5962786085434914,0.868796059977768,113.0,2022-11-01,2022,11,-0.5000000000000004,0.8660254037844384,47,647.6167176119125,16.584177412223717,23.05747638576412,嘉義市,13141.0,11927.0,12627.0,12565.0,497.5486575870411,11927.0,13141.0
5,2022-12,27.85,0.35,16425092,10814865842,19618,0.40280237090909443,36.0,0.41192970228095205,1.3145066157340701,0.6051043732357785,0.866058893307873,112.0,2022-12-01,2022,12,-2.4492935982947064e-16,1.0,48,658.43563262842,16.614320784419377,23.10418749155882,嘉義市,13186.0,13141.0,11927.0,12751.333333333334,583.1811229988692,11927.0,13186.0
5,2023-01,28.88,0.16,8372780,5033366184,18877,0.40296377069503797,34.0,0.4178511846184754,1.3032598329148364,0.6082787317951743,0.8618764615814579,62.0,2023-01-01,2023,1,0.49999999999999994,0.8660254037844387,49,601.1582991551194,15.940496645344687,22.33935481889907,嘉義市,19618.0,13186.0,13141.0,15315.0,3042.735939906715,13141.0,19618.0
5,2023-02,28.88,0.16,7418789,4027724351,20541,0.4268960877577189,36.0,0.3912534278366204,1.361055955839768,0.5842759512367854,0.8575461574658614,64.0,2023-02-01,2023,2,0.8660254037844386,0.5000000000000001,50,542.9086001771988,15.819526529069472,22.11646737649187,嘉義市,18877.0,19618.0,13186.0,17227.0,2873.3871998044397,13186.0,19618.0
5,2023-03,28.88,0.16,8181691,4327102203,33757,0.4380363423649219,36.0,0.3871234468459581,1.3585885396959312,0.5798170573784808,0.8634675887906302,63.0,2023-03-01,2023,3,1.0,6.123233995736766e-17,51,528.8762681211011,15.917409533155023,22.188163917970297,嘉義市,20541.0,18877.0,19618.0,19678.666666666668,680.6782565124942,18877.0,20541.0
5,2023-04,30.2,0.23,8085116,4744285518,30844,0.4321965201241392,37.0,0.40430094405915096,1.3220464475340459,0.594183064287513,0.866051519854508,65.0,2023-04-01,2023,4,0.8660254037844387,-0.4999999999999998,52,586.7925108310135,15.905535522131679,22.280206682117452,嘉義市,33757.0,20541.0,18877.0,24391.666666666668,6657.042653377616,18877.0,33757.0
5,2023-05,30.2,0.23,8349518,4366409627,39027,0.4395816620791763,36.0,0.3995714388148669,1.3309954878074963,0.5907972172764943,0.8633741492622687,64.0,2023-05-01,2023,5,0.49999999999999994,-0.8660254037844387,53,522.9534958784448,15.937714490377399,22.19720691293607,嘉義市,30844.0,33757.0,20541.0,28380.666666666668,5669.607413412521,20541.0,33757.0
5,2023-06,30.2,0.23,8214264,4361675444,36563,0.4416732892928691,38.0,0.39959017590677126,1.3382504387291037,0.5894972452796745,0.8625893932797875,68.0,2023-06-01,2023,6,1.2246467991473532e-16,-1.0,54,530.9879794464848,15.921382834969956,22.196122096868244,嘉義市,39027.0,30844.0,33757.0,34542.666666666664,3386.5741129085336,30844.0,39027.0
5,2023-07,31.3,0.27,8619368,4720108651,34590,0.44197335581912733,40.0,0.39812090518573817,1.3421220687368145,0.5875489943114158,0.862628211256324,68.0,2023-07-01,2023,7,-0.4999999999999997,-0.8660254037844388,55,547.6165597060017,15.96952243810434,22.275097655770455,嘉義市,36563.0,39027.0,30844.0,35478.0,3427.6611073247404,30844.0,39027.0
5,2023-08,31.3,0.27,8781356,4964754231,42341,0.44239967039259087,39.0,0.40148987310852446,1.3334373162918969,0.5912832824452169,0.8643813096747245,70.0,2023-08-01,2023,8,-0.8660254037844384,-0.5000000000000004,56,565.3744400067598,15.988141509477437,22.32562963311767,嘉義市,34590.0,36563.0,39027.0,36726.666666666664,1815.0908762067227,34590.0,39027.0
5,2023-09,31.3,0.27,8284216,4739541845,42551,0.45019275209627563,39.0,0.4151457960402513,1.2985823494065045,0.6056175985754113,0.8698623985661407,68.0,2023-09-01,2023,9,-1.0,-1.8369701987210297e-16,57,572.117125507109,15.92986269622937,22.279206311019784,嘉義市,42341.0,34590.0,36563.0,37831.333333333336,3288.971706915231,34590.0,42341.0
5,2023-10,32.11,0.19,8699497,5087476140,41319,0.459800491913498,39.0,0.4091183252066093,1.3157917821372895,0.5997891602238612,0.868682752577534,69.0,2023-10-01,2023,10,-0.8660254037844386,0.5000000000000001,58,584.8011833327835,15.97877588081061,22.350047697974396,嘉義市,42551.0,42341.0,34590.0,39827.333333333336,3704.3461261364637,34590.0,42551.0
5,2023-11,32.11,0.19,8234337,4730947601,48459,0.4622798411092478,40.0,0.40785344415084607,1.3224664468945664,0.6002482045609744,0.8627310249750527,70.0,2023-11-01,2023,11,-0.5000000000000004,0.8660254037844384,59,574.5389824341656,15.923823529777236,22.277391358074354,嘉義市,41319.0,42551.0,42341.0,42070.333333333336,538.1457877646994,41319.0,42551.0
5,2023-12,32.11,0.19,8496230,4713205761,43859,0.46683246569360765,39.0,0.41004386376980734,1.3240502462253083,0.6025065234815913,0.8629899378900995,69.0,2023-12-01,2023,12,-2.4492935982947064e-16,1.0,60,554.7408392898968,15.955133211359772,22.27363414232669,嘉義市,48459.0,41319.0,42551.0,44109.666666666664,3116.2992296775496,41319.0,48459.0
5,2024-01,33.83,0.4,8361904,4800154856,42583,0.4745319965405008,39.0,0.40446391255812497,1.3388339493265276,0.5982056239822892,0.8606709668037327,69.0,2024-01-01,2024,1,0.49999999999999994,0.8660254037844387,61,574.050462191386,15.939196829915671,22.291914016214854,嘉義市,43859.0,48459.0,41319.0,44545.666666666664,2955.0559310367635,41319.0,48459.0
5,2024-02,33.83,0.4,8161171,4469419181,38518,0.47581039534645214,39.0,0.4118674875508777,1.316027088102348,0.6023000865929656,0.8599648261260547,67.0,2024-02-01,2024,2,0.8660254037844386,0.5000000000000001,62,547.644349199398,15.914898344077836,22.220524300216606,嘉義市,42583.0,43859.0,48459.0,44967.0,2523.567844672829,42583.0,48459.0
5,2024-03,33.83,0.4,8540255,4425213108,50134,0.49154984248128425,38.0,0.3988604117175259,1.3390682526460516,0.5914268367864894,0.864327470315582,68.0,2024-03-01,2024,3,1.0,6.123233995736766e-17,63,518.1593650306695,15.96030154189626,22.210584274472627,嘉義市,38518.0,42583.0,43859.0,41653.333333333336,2277.393295463527,38518.0,43859.0
5,2024-04,35.11,0.22,8472457,4462153641,50957,0.49607451533834873,39.0,0.40500676260584956,1.3286377656178814,0.5962412084239554,0.8646793958352341,68.0,2024-04-01,2024,4,0.8660254037844387,-0.4999999999999998,64,526.6658350700393,15.95233122523654,22.218897365801855,嘉義市,50134.0,38518.0,42583.0,43745.0,4812.86795995901,38518.0,50134.0
5,2024-05,35.11,0.22,8700756,4618779775,55000,0.49837715251410336,40.0,0.40910190833659005,1.314485847471003,0.5999954486713568,0.8672082058156785,71.0,2024-05-01,2024,5,0.49999999999999994,-0.8660254037844387,65,530.8480981422764,15.978920591333784,22.253396389405907,嘉義市,50957.0,50134.0,38518.0,46536.333333333336,5679.764333921689,38518.0,50957.0
5,2024-06,35.11,0.22,8656992,4733991557,58723,0.49987108686250376,40.0,0.4095929887261006,1.3172720482440896,0.5992603435465806,0.8664017478588406,72.0,2024-06-01,2024,6,1.2246467991473532e-16,-1.0,66,546.8402370014896,15.973877991603382,22.278034564766653,嘉義市,55000.0,50957.0,50134.0,52030.333333333336,2126.581346250884,50134.0,55000.0
5,2024-07,35.87,0.17,8776281,5161474155,78224,0.5058676904260472,41.0,0.4015616156908183,1.347914427743263,0.5935859391922387,0.8608105187151597,74.0,2024-07-01,2024,7,-0.4999999999999997,-0.8660254037844388,67,588.116327975369,15.987563413511193,22.364488064785796,嘉義市,58723.0,55000.0,50957.0,54893.333333333336,3171.353268804274,50957.0,58723.0
5,2024-08,35.87,0.17,9067192,5218003373,75001,0.5050411417338466,40.0,0.40525243048626647,1.3319961518762127,0.5952111745290052,0.8629905487829087,74.0,2024-08-01,2024,8,-0.8660254037844384,-0.5000000000000004,68,575.4817338157171,16.020173292383785,22.375380670268633,嘉義市,78224.0,58723.0,55000.0,63982.333333333336,10184.432052020487,55000.0,78224.0
5,2024-09,35.87,0.17,8704013,5321840569,79059,0.5120821855390152,41.0,0.4075833466457438,1.3187457576970663,0.598233711277775,0.8655028433436394,74.0,2024-09-01,2024,9,-1.0,-1.8369701987210297e-16,69,611.4237845232998,15.97929485653245,22.39508505227003,嘉義市,75001.0,78224.0,58723.0,70649.33333333333,8535.22123647393,58723.0,78224.0
5,2024-10,36.62,0.16,8822972,5224729513,68823,0.5215280066626076,42.0,0.41099322026096125,1.3101387105551727,0.6011102608055426,0.8695118832973743,75.0,2024-10-01,2024,10,-0.8660254037844386,0.5000000000000001,70,592.173421042252,15.992869446015948,22.376668865801793,嘉義市,79059.0,75001.0,78224.0,77428.0,1749.6767320469992,75001.0,79059.0
5,2024-11,36.62,0.16,8555577,4980676604,70721,0.5218206790728434,42.0,0.40528951899541993,1.3290134432939822,0.5962580898985539,0.8624250591164103,76.0,2024-11-01,2024,11,-0.5000000000000004,0.8660254037844384,71,582.1555464932406,15.96209402585492,22.328831583212065,嘉義市,68823.0,79059.0,75001.0,74294.33333333333,4208.598922312375,68823.0,79059.0
5,2024-12,36.62,0.16,8740729,5081496806,69398,0.5250848069995077,42.0,0.4045210872455324,1.3334055594167498,0.5974095524526616,0.8601861469449517,75.0,2024-12-01,2024,12,-2.4492935982947064e-16,1.0,72,581.3584663247196,15.983504268171242,22.34887170218413,嘉義市,70721.0,68823.0,79059.0,72867.66666666667,4445.976258246201,68823.0,79059.0
6,2019-01,22.72,0.0,5958840,1966642803,4355,0.10828735122943392,28.0,0.6825959172331117,0.7213837148725195,0.8171942861362279,0.9519263816447496,46.0,2019-01-01,2019,1,0.49999999999999994,0.8660254037844387,1,330.0378602211169,15.600386557043887,21.39959376555704,嘉義縣,,,,,,,
6,2019-02,22.72,0.0,6051410,1771240168,4701,0.0989118238559278,28.0,0.6930090667337787,0.6730300680776627,0.8223314896858749,0.961695208224199,46.0,2019-02-01,2019,2,0.8660254037844386,0.5000000000000001,2,292.6987541746469,15.615802025955231,21.29494579863619,嘉義縣,4355.0,,,4355.0,0.0,4355.0,4355.0
6,2019-03,22.72,0.0,6195615,1846545393,4647,0.10133747820030779,27.0,0.6974893885846774,0.6658194265781483,0.8254476754930705,0.9621372535252756,45.0,2019-03-01,2019,3,1.0,6.123233995736766e-17,3,298.0406937810048,15.639352503130294,21.336582375761918,嘉義縣,4701.0,4355.0,,4528.0,173.0,4355.0,4701.0
6,2019-04,25.27,0.62,6428188,1899208578,4332,0.1021608266590834,28.0,0.6916356839650187,0.6747860758911672,0.821127197897759,0.9624424487896122,46.0,2019-04-01,2019,4,0.8660254037844387,-0.4999999999999998,4,295.45006742179913,15.676203408020857,21.364703098974598,嘉義縣,4647.0,4701.0,4355.0,4567.666666666667,151.9853794137961,4355.0,4701.0
6,2019-05,25.27,0.62,6367750,1908795579,3932,0.10335047701307369,27.0,0.692789430419783,0.670920884933508,0.8219290958344784,0.9626023320639158,45.0,2019-05-01,2019,5,0.49999999999999994,-0.8660254037844387,5,299.7598176750029,15.66675690398307,21.3697382937143,嘉義縣,4332.0,4647.0,4701.0,4560.0,162.7206194678474,4332.0,4701.0
6,2019-06,25.27,0.62,6507144,1944847222,3876,0.10766474508632358,28.0,0.693812378391452,0.6633997169299396,0.8222399873124062,0.9647464386833917,47.0,2019-06-01,2019,6,1.2246467991473532e-16,-1.0,6,298.8787741596006,15.688411361923325,21.3884492623456,嘉義縣,3932.0,4332.0,4647.0,4303.666666666667,292.58427086149993,3932.0,4647.0
6,2019-07,22.63,-0.64,6518053,2067706029,3869,0.11286100312470611,27.0,0.6836203107139255,0.6930776023245615,0.8158792203745505,0.9594771628889793,46.0,2019-07-01,2019,7,-0.4999999999999997,-0.8660254037844388,7,317.22755691001595,15.690086423095249,21.449705631650538,嘉義縣,3876.0,3932.0,4332.0,4046.6666666666665,203.05226475521573,3876.0,4332.0
6,2019-08,22.63,-0.64,6212059,1881009094,3638,0.11310340098186447,27.0,0.6871716465018407,0.6749676776660832,0.8176548226602484,0.9638598088009144,46.0,2019-08-01,2019,8,-0.8660254037844384,-0.5000000000000004,8,302.79961829081145,15.642003121929118,21.355074222447662,嘉義縣,3869.0,3876.0,3932.0,3892.3333333333335,28.193773938387338,3869.0,3932.0
6,2019-09,22.63,-0.64,6546134,1929145751,4987,0.11775026297964569,28.0,0.6914352243190283,0.6705711770176691,0.8207600088846333,0.963294824090066,49.0,2019-09-01,2019,9,-1.0,-1.8369701987210297e-16,9,294.70000934902953,15.694385357112,21.38034312633599,嘉義縣,3638.0,3869.0,3876.0,3794.3333333333335,110.58129237001266,3638.0,3876.0
6,2019-10,22.16,-0.11,6805831,1991775168,5642,0.12301245799374096,29.0,0.6925249646575349,0.6739985760142588,0.8217931065287987,0.9623118763895255,50.0,2019-10-01,2019,10,-0.8660254037844386,0.5000000000000001,10,292.65715942696784,15.733290449636067,21.412292122770992,嘉義縣,4987.0,3638.0,3869.0,4164.666666666667,589.0751696987029,3638.0,4987.0
6,2019-11,22.16,-0.11,6325970,1920102292,5154,0.1242634726373979,29.0,0.6949493311193782,0.6727864605487179,0.8236262581074523,0.9619448084641565,49.0,2019-11-01,2019,11,-0.5000000000000004,0.8660254037844384,11,303.5269361062414,15.66017409858177,21.375644299171068,嘉義縣,5642.0,4987.0,3638.0,4755.666666666667,834.3222132698827,3638.0,5642.0
6,2019-12,22.16,-0.11,6213128,2040347438,5151,0.13013686503802915,30.0,0.6965939984355959,0.6800188974781897,0.825354153334681,0.9589301878216575,52.0,2019-12-01,2019,12,-2.4492935982947064e-16,1.0,12,328.39295086146626,15.64217519174675,21.436385943536177,嘉義縣,5154.0,5642.0,4987.0,5261.0,277.9004617964257,4987.0,5642.0
6,2020-01,24.45,0.56,6970139,2835966372,0,0.12803460590958085,31.0,0.6804040914119159,0.7269889798502118,0.8150009633954215,0.9528419734527532,53.0,2020-01-01,2020,1,0.49999999999999994,0.8660254037844387,13,406.87371830030935,15.757145868618197,21.765648588352764,嘉義縣,5151.0,5154.0,5642.0,5315.666666666667,230.75576313977996,5151.0,5642.0
6,2022-01,22.72,0.06,12766745,6927053963,9861,0.255592008769659,41.0,0.6472406610125887,0.7985355389397537,0.7922598125050668,0.9488454574756525,117.0,2022-01-01,2022,1,0.49999999999999994,0.8660254037844387,37,542.5857540821877,16.362354379562674,22.65870044634198,嘉義縣,,,,,,,
6,2022-02,22.72,0.06,11895025,5678528615,9031,0.2644472794298457,40.0,0.6402724398330512,0.7976081905613035,0.7862599700294871,0.950936967345592,111.0,2022-02-01,2022,2,0.8660254037844386,0.5000000000000001,38,477.38685837146204,16.291630887509157,22.459957989642263,嘉義縣,9861.0,,,9861.0,0.0,9861.0,9861.0
6,2022-03,22.72,0.06,13270116,6924228244,10495,0.26436151726179336,41.0,0.6371958433482936,0.8024443412816418,0.7839235919264006,0.9518459371417702,116.0,2022-03-01,2022,3,1.0,6.123233995736766e-17,39,521.7910863778433,16.401025223149702,22.65829243804404,嘉義縣,9031.0,9861.0,,9446.0,415.0,9031.0,9861.0
6,2022-04,24.25,0.26,13175067,6297523150,9672,0.2743884338500897,40.0,0.6411227407210589,0.7874013438963958,0.7862684872873891,0.955861097328765,109.0,2022-04-01,2022,4,0.8660254037844387,-0.4999999999999998,40,477.98794116189316,16.393836813668702,22.563422242405004,嘉義縣,10495.0,9031.0,9861.0,9795.666666666666,599.4582739626021,9031.0,10495.0
6,2022-05,24.25,0.26,12126919,5999683511,12067,0.2830026324081162,40.0,0.64258115854699,0.782462720299355,0.7873252060148171,0.9563706164772767,116.0,2022-05-01,2022,5,0.49999999999999994,-0.8660254037844387,41,494.7409569569979,16.310938332767165,22.514972556783242,嘉義縣,9672.0,10495.0,9031.0,9732.666666666666,599.213002380808,9031.0,10495.0
6,2022-06,24.25,0.26,13020140,6056711951,11806,0.2859046062484735,41.0,0.6392759765684249,0.7771881274592227,0.7838888061111478,0.9585460678610214,112.0,2022-06-01,2022,6,1.2246467991473532e-16,-1.0,42,465.18024775463243,16.382008024179147,22.52443290759844,嘉義縣,12067.0,9672.0,10495.0,10744.666666666666,993.5647381468855,9672.0,12067.0
6,2022-07,24.29,-0.06,14325255,6637401347,14462,0.2883223370194806,42.0,0.6288449489615331,0.8114880441795949,0.7769288574618741,0.9522599772220459,118.0,2022-07-01,2022,7,-0.4999999999999997,-0.8660254037844388,43,463.33565070918456,16.477534691260544,22.615986360579157,嘉義縣,11806.0,12067.0,9672.0,11181.666666666666,1072.8001781423334,9672.0,12067.0
