month,industry_invoice_count,industry_invoice_amount,housing_burden,price_income_ratio,total_county_invoice_count,total_county_invoice_amount,donation_count,donation_ratio,industry_label,carrier_type_label,county_label
2022-01,5909,31460367,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,15,1,10
2022-01,538,411854,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,15,0,10
2022-01,537,411779,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,15,0,10
2022-01,5444,24395407,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,15,1,10
2022-01,117,11029214,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,16,1,10
2022-01,4,1592,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,16,0,10
2022-01,166,85532668,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,16,1,10
2022-01,2212,3159699,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,17,1,10
2022-01,57,115155,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,17,0,10
2022-01,2116,2880456,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,17,1,10
2022-01,4261,1730768,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,18,1,10
2022-01,151,37672,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,18,0,10
2022-01,4226,1698593,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,18,1,10
2022-01,139,34892,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,19,0,10
2022-01,304,168934799,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,19,1,10
2022-01,106,3750131,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,19,1,10
2022-01,2,4125,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,21,0,10
2022-01,22,2274190,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,21,1,10
2022-01,1,2160,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,21,0,10
2022-01,3,327900,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,21,1,10
2022-01,2,3458380,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,23,1,10
2022-01,14,16039470,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,24,1,10
2022-01,948,8296149,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,25,1,10
2022-01,139,206151,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,25,0,10
2022-01,859,70175463,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,25,1,10
2022-01,136,203821,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,25,0,10
2022-01,8752,9466901,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,26,1,10
2022-01,474,263409,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,26,0,10
2022-01,8544,7775734,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,26,1,10
2022-01,44,4042589,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,27,1,10
2022-01,38,3229286,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,27,1,10
2022-01,1211,58956636,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,28,1,10
2022-01,735,21698126,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,28,1,10
2022-01,2250,2697728,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,30,1,10
2022-01,767,1212019,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,30,0,10
2022-01,759,916083,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,30,0,10
2022-01,2036,2300575,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,30,1,10
2022-01,451,8647695,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,33,1,10
2022-01,5,42150,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,33,1,10
2022-01,111,311169,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,36,0,10
2022-01,417,770318,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,36,1,10
2022-01,413,752872,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,36,1,10
2022-01,110,311114,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,36,0,10
2022-01,1912,4238442,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,37,1,10
2022-01,49392,68247207,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,37,0,10
2022-01,15,181917,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,37,1,10
2022-01,49390,68241219,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,37,0,10
2022-01,313,4283576,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,38,1,10
2022-01,8,104727,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,38,0,10
2022-01,306,3693611,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,38,1,10
2022-01,5,2695,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,40,0,10
2022-01,1550,1758368,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,40,1,10
2022-01,1452,1389951,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,40,1,10
2022-01,1202,7077790,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,43,1,10
2022-01,1223,2081176,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,43,0,10
2022-01,1201,2049581,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,43,0,10
2022-01,1008,1487985,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,43,1,10
2022-01,356312,1762455449,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,44,1,10
2022-01,64520,97068859,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,44,0,10
2022-01,325574,1196360666,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,44,1,10
2022-01,63948,95622416,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,44,0,10
2022-01,1986,6946713,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,46,1,10
2022-01,546,3145850,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,46,0,10
2022-01,1928,5929737,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,46,1,10
2022-01,135,38881,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,49,0,10
2022-01,624,228696,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,49,1,10
2022-01,189,1219359,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,50,0,10
2022-01,168,5335344,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,50,1,10
2022-01,183,1152529,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,50,0,10
2022-01,134,5106712,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,50,1,10
2022-01,165,34240,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,52,0,10
2022-01,1287,10400008,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,52,1,10
2022-01,1296,11166138,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,52,1,10
2022-01,1044,1853077,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,53,0,10
2022-01,799,1683929,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,53,1,10
2022-01,748,61544590,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,53,1,10
2022-01,1040,1844816,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,53,0,10
2022-01,163,2667861,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,56,1,10
2022-01,571,1052767656,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,56,1,10
2022-01,197778,121020980,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,60,0,10
2022-01,188554,84851481,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,60,0,10
2022-01,316,199713561,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,61,1,10
2022-01,179,97800,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,61,0,10
2022-01,304,199702455,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,61,1,10
2022-01,7145,39545456,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,67,1,10
2022-01,92,250823,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,67,0,10
2022-01,90,233918,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,67,0,10
2022-01,6318,16057620,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,67,1,10
2022-01,1048,287711838,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,68,1,10
2022-01,5,6535,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,68,0,10
2022-01,1045,287659715,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,68,1,10
2022-01,1667,13523967,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,69,1,10
2022-01,308,405086,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,69,0,10
2022-01,296,386860,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,69,0,10
2022-01,1699,49020427,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,69,1,10
2022-01,3672,27241581,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,72,1,10
2022-01,3667,27235181,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,72,1,10
2022-01,128,1585905,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,73,0,10
2022-01,498,2464970,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,73,1,10
2022-01,430,1782373,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,73,1,10
2022-01,19,116678,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,73,0,10
2022-01,117,78005,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,77,0,10
2022-01,58,221047,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,77,1,10
2022-01,116,77006,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,77,0,10
2022-01,10831,47286395,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,78,1,10
2022-01,370,296740,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,78,0,10
2022-01,10099,40807868,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,78,1,10
2022-01,15617,16788928,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,79,0,10
2022-01,32134,78318688,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,79,1,10
2022-01,15532,16568591,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,79,0,10
2022-01,27328,63034822,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,79,1,10
2022-01,285827,31815427,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,80,1,10
2022-01,43108,4188468,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,80,0,10
2022-01,267269,23746618,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,80,1,10
2022-01,43066,4183878,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,80,0,10
2022-01,440,87680,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,81,0,10
2022-01,1870,1297815,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,81,1,10
2022-01,1393,1056228,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,81,1,10
2022-01,4339,27415832,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,84,1,10
2022-01,199,252633,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,84,0,10
2022-01,2897,4509743,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,84,1,10
2022-01,191,238551,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,84,0,10
2022-01,244,87839,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,86,0,10
2022-01,6361,6527468,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,86,1,10
2022-01,243,86780,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,86,0,10
2022-01,6293,6132394,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,86,1,10
2022-01,8883,4108776,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,87,0,10
2022-01,30454,36268199,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,87,1,10
2022-01,18506,21069637,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,87,1,10
2022-01,8645,3493062,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,87,0,10
2022-01,10142195,6090302478,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,88,1,10
2022-01,3814259,1089251522,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,88,0,10
2022-01,9602489,4725040837,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,88,1,10
2022-01,3775321,1067662947,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,88,0,10
2022-01,830108,539620188,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,89,0,10
2022-01,9641,79166881,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,89,1,10
2022-01,767261,436789660,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,89,0,10
2022-01,8813,28681019,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,89,1,10
2022-01,377,129406573,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,90,1,10
2022-01,492815,2816529867,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,90,0,10
2022-01,305,391455,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,90,1,10
2022-01,455749,667187545,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,90,0,10
2022-01,15,135276,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,91,1,10
2022-01,38,109281,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,91,0,10
2022-01,37,107143,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,91,0,10
2022-01,332,389094,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,93,1,10
2022-01,123,169219,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,93,0,10
2022-01,819,282285698,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,93,1,10
2022-01,122,168220,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,93,0,10
2022-01,129,2477170,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,94,1,10
2022-01,126,2437849,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,94,1,10
2022-01,6,412580,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,95,1,10
2022-01,10,15850,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,95,0,10
2022-01,5,12580,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,95,1,10
2022-01,6683,9305931,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,97,1,10
2022-01,624,231918,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,97,0,10
2022-01,6253,3566597,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,97,1,10
2022-01,179876,956412666,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,98,1,10
2022-01,19570,10643078,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,98,0,10
2022-01,19532,10171627,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,98,0,10
2022-01,173816,876796777,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,98,1,10
2022-01,56,196779,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,100,0,10
2022-01,587,3733361,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,100,1,10
2022-01,551,3409542,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,100,1,10
2022-01,435787,104102190,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,101,0,10
2022-01,2293120,564355861,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,101,1,10
2022-01,435214,103561181,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,101,0,10
2022-01,2253096,503946223,36.34,0.03,38127242,28146922625,32220,0.0008450650587314,101,1,10
2022-02,725,86013,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,0,0,10
2022-02,13858,6907294,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,0,1,10
2022-02,13647,6822598,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,0,1,10
2022-02,27204,9924514,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,2,1,10
2022-02,11783,3396854,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,2,0,10
2022-02,11745,3380122,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,2,0,10
2022-02,27081,8975398,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,2,1,10
2022-02,2472,2146264,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,3,1,10
2022-02,185,122574,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,3,0,10
2022-02,182,117038,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,3,0,10
2022-02,2459,2105160,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,3,1,10
2022-02,277,934624,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,5,0,10
2022-02,12169,34690353,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,5,1,10
2022-02,10333,23316644,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,5,1,10
2022-02,2188,23197866,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,6,1,10
2022-02,430,3193852,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,6,0,10
2022-02,128,1972956,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,6,1,10
2022-02,399,2598092,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,6,0,10
2022-02,370,1445559,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,9,0,10
2022-02,6099,15678460,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,9,1,10
2022-02,5179,8857190,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,9,1,10
2022-02,369,1444159,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,9,0,10
2022-02,786,644047,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,12,1,10
2022-02,89,120787,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,12,0,10
2022-02,784,642222,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,12,1,10
2022-02,5530,14227561,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,15,1,10
2022-02,733,345503,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,15,0,10
2022-02,5177,9395944,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,15,1,10
2022-02,731,341364,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,15,0,10
2022-02,82,6646024,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,16,1,10
2022-02,2,288,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,16,0,10
2022-02,99,63071113,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,16,1,10
2022-02,991,2488934,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,17,1,10
2022-02,41,25651,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,17,0,10
2022-02,932,2224488,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,17,1,10
2022-02,7361,4140355,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,18,1,10
2022-02,231,84337,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,18,0,10
2022-02,7324,4098330,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,18,1,10
2022-02,178,69067,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,19,0,10
2022-02,241,120262134,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,19,1,10
2022-02,108,8369621,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,19,1,10
2022-02,19,452190,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,21,1,10
2022-02,2,10625,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,21,1,10
2022-02,65,63995552,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,24,1,10
2022-02,173,212110,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,25,0,10
2022-02,804,4782100,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,25,1,10
2022-02,170,209719,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,25,0,10
2022-02,718,53342394,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,25,1,10
2022-02,4996,5595229,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,26,1,10
2022-02,436,228054,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,26,0,10
2022-02,4843,4510329,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,26,1,10
2022-02,25,1924162,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,27,1,10
2022-02,18,1039346,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,27,1,10
2022-02,578,33927753,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,28,1,10
2022-02,298,8603116,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,28,1,10
2022-02,487,505411,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,30,0,10
2022-02,1282,1491050,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,30,1,10
2022-02,481,499860,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,30,0,10
2022-02,1151,1318010,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,30,1,10
2022-02,368,7955247,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,33,1,10
2022-02,2,132625,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,33,1,10
2022-02,92,291419,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,36,0,10
2022-02,265,451780,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,36,1,10
2022-02,264,448900,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,36,1,10
2022-02,91,288873,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,36,0,10
2022-02,1469,2418463,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,37,1,10
2022-02,42227,54668644,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,37,0,10
2022-02,7,7980,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,37,1,10
2022-02,42225,54654268,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,37,0,10
2022-02,4,25267,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,38,0,10
2022-02,215,3133215,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,38,1,10
2022-02,208,2604774,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,38,1,10
2022-02,6,2040,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,40,0,10
2022-02,2217,2096022,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,40,1,10
2022-02,2132,1792186,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,40,1,10
2022-02,800,11649268,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,43,1,10
2022-02,1156,2108329,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,43,0,10
2022-02,697,1175452,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,43,1,10
2022-02,1145,2091661,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,43,0,10
2022-02,261774,1378729550,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,44,1,10
2022-02,65898,98671091,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,44,0,10
2022-02,65535,97375985,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,44,0,10
2022-02,239162,934459135,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,44,1,10
2022-02,2481,10115044,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,46,1,10
2022-02,644,3256058,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,46,0,10
2022-02,2433,9016637,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,46,1,10
2022-02,1547,354763,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,49,1,10
2022-02,374,76772,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,49,0,10
2022-02,373,76482,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,49,0,10
2022-02,1545,353883,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,49,1,10
2022-02,191,1367887,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,50,0,10
2022-02,674,5749985,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,50,1,10
2022-02,190,1365989,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,50,0,10
2022-02,637,5466705,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,50,1,10
2022-02,203,43983,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,52,0,10
2022-02,1582,2810046,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,52,1,10
2022-02,1590,2973644,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,52,1,10
2022-02,349,530118,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,53,0,10
2022-02,990,1316453,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,53,1,10
2022-02,348,524018,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,53,0,10
2022-02,989,38345500,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,53,1,10
2022-02,114,3206428,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,56,1,10
2022-02,437,803408389,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,56,1,10
2022-02,197829,108878367,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,60,0,10
2022-02,188343,77765370,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,60,0,10
2022-02,145,211788027,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,61,1,10
2022-02,178,100800,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,61,0,10
2022-02,136,145381625,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,61,1,10
2022-02,177,99800,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,61,0,10
2022-02,99,220176,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,67,0,10
2022-02,5796,41472097,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,67,1,10
2022-02,5030,17770252,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,67,1,10
2022-02,2,23898,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,68,0,10
2022-02,706,192183424,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,68,1,10
2022-02,701,192119741,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,68,1,10
2022-02,1280,10497054,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,69,1,10
2022-02,360,481381,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,69,0,10
2022-02,352,466777,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,69,0,10
2022-02,1337,39221785,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,69,1,10
2022-02,2331,18912781,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,72,1,10
2022-02,2330,18912513,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,72,1,10
2022-02,94,1277133,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,73,0,10
2022-02,367,1713995,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,73,1,10
2022-02,341,1490249,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,73,1,10
2022-02,33,224883,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,73,0,10
2022-02,60,9000,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,77,0,10
2022-02,22487,43398758,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,78,1,10
2022-02,843,807537,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,78,0,10
2022-02,21676,38923835,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,78,1,10
2022-02,15920,16483248,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,79,0,10
2022-02,32626,81897688,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,79,1,10
2022-02,28507,69087103,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,79,1,10
2022-02,15900,16462400,36.34,0.03,33755190,22647752530,27095,0.0008026913787183,79,0,10
