county_label,month,donation_ratio,housing_burden,donation_ratio_lag1,industry_hhi,donation_ratio_lag3,donation_ratio_lag2
2,2019-11,0.0179955950966083,57.11,0.0161463033937443,0.3230495038439305,0.0163251149171487,0.0174067781764373
2,2019-12,0.0178646139588892,57.11,0.0179955950966083,0.32015544512884225,0.0174067781764373,0.0161463033937443
2,2020-01,0.0,57.06,0.0178646139588892,0.31987284685793277,0.0161463033937443,0.0179955950966083
2,2022-01,0.0131900711098659,64.91,,0.24643046481887104,,
2,2022-02,0.0141928120177566,64.91,0.0131900711098659,0.24318910142734104,,
2,2022-03,0.0128086355962194,64.91,0.0141928120177566,0.24751445763461133,,0.0131900711098659
2,2022-04,0.0130029073574768,66.12,0.0128086355962194,0.2500133858580526,0.0131900711098659,0.0141928120177566
2,2022-05,0.0137699512580691,66.12,0.0130029073574768,0.24212608987323653,0.0141928120177566,0.0128086355962194
2,2022-06,0.0129843459939508,66.12,0.0137699512580691,0.24853179570021247,0.0128086355962194,0.0130029073574768
2,2022-07,0.0120007617727326,67.07,0.0129843459939508,0.25912605578167774,0.0130029073574768,0.0137699512580691
2,2022-08,0.0125207152349507,67.07,0.0120007617727326,0.25786488353096737,0.0137699512580691,0.0129843459939508
2,2022-09,0.0125001938247073,67.07,0.0125207152349507,0.2545088832309634,0.0129843459939508,0.0120007617727326
2,2022-10,0.0120813442064104,66.06,0.0125001938247073,0.2568575024345791,0.0120007617727326,0.0125207152349507
2,2022-11,0.0128267014656738,66.06,0.0120813442064104,0.2494787910113451,0.0125207152349507,0.0125001938247073
2,2022-12,0.0122014481834901,66.06,0.0128267014656738,0.25288131341975695,0.0125001938247073,0.0120813442064104
2,2023-01,0.024753166504223,64.5,0.0122014481834901,0.25776429055075445,0.0120813442064104,0.0128267014656738
2,2023-02,0.0242952287937318,64.5,0.024753166504223,0.2446477398567704,0.0128267014656738,0.0122014481834901
2,2023-03,0.024630714680274,64.5,0.0242952287937318,0.2516407344724258,0.0122014481834901,0.024753166504223
2,2023-04,0.0236730099314099,66.54,0.024630714680274,0.25755428202143765,0.024753166504223,0.0242952287937318
2,2023-05,0.0238366411066339,66.54,0.0236730099314099,0.2627761987119376,0.0242952287937318,0.024630714680274
2,2023-06,0.0238027336359308,66.54,0.0238366411066339,0.2632349960470013,0.024630714680274,0.0236730099314099
2,2023-07,0.0230027642927473,67.13,0.0238027336359308,0.26816209230439797,0.0236730099314099,0.0238366411066339
2,2023-08,0.0230793552541415,67.13,0.0230027642927473,0.26489610884133413,0.0238366411066339,0.0238027336359308
2,2023-09,0.0226829279214693,67.13,0.0230793552541415,0.2663423059330019,0.0238027336359308,0.0230027642927473
2,2023-10,0.0230345115493965,67.22,0.0226829279214693,0.26182847093113615,0.0230027642927473,0.0230793552541415
2,2023-11,0.0234132595363328,67.22,0.0230345115493965,0.2564702133201876,0.0230793552541415,0.0226829279214693
2,2023-12,0.02291502884212,67.22,0.0234132595363328,0.2559132045860185,0.0226829279214693,0.0230345115493965
2,2024-01,0.0239797662930429,68.82,0.02291502884212,0.2507371060131447,0.0230345115493965,0.0234132595363328
2,2024-02,0.0238940941237424,68.82,0.0239797662930429,0.2497427153536784,0.0234132595363328,0.02291502884212
2,2024-03,0.023639623180607,68.82,0.0238940941237424,0.2490422894932624,0.02291502884212,0.0239797662930429
2,2024-04,0.0232152372769777,70.69,0.023639623180607,0.25499740121687564,0.0239797662930429,0.0238940941237424
2,2024-05,0.0229261342604628,70.69,0.0232152372769777,0.2566612217074418,0.0238940941237424,0.023639623180607
2,2024-06,0.0238527598546631,70.69,0.0229261342604628,0.2563618254110992,0.023639623180607,0.0232152372769777
2,2024-07,0.0237509811057909,71.82,0.0238527598546631,0.26080370753822596,0.0232152372769777,0.0229261342604628
2,2024-08,0.0233831583482942,71.82,0.0237509811057909,0.25940239607566684,0.0229261342604628,0.0238527598546631
2,2024-09,0.0229973426442951,71.82,0.0233831583482942,0.26029605931388766,0.0238527598546631,0.0237509811057909
2,2024-10,0.0238559122968505,71.21,0.0229973426442951,0.25763616718708,0.0237509811057909,0.0233831583482942
2,2024-11,0.0238701612615164,71.21,0.0238559122968505,0.25385958602500275,0.0233831583482942,0.0229973426442951
2,2024-12,0.0236805935965678,71.21,0.0238701612615164,0.24827405486670232,0.0229973426442951,0.0238559122968505
15,2019-01,0.0012591426719748,33.17,,0.6182589893532966,,
15,2019-02,0.0011331084174392,33.17,0.0012591426719748,0.6406552100830344,,
15,2019-03,0.0012351010898841,33.17,0.0011331084174392,0.6225979183958563,,0.0012591426719748
15,2019-04,0.0012470552614296,35.63,0.0012351010898841,0.6225784303215689,0.0012591426719748,0.0011331084174392
15,2019-05,0.0012950312120171,35.63,0.0012470552614296,0.6309736453804053,0.0011331084174392,0.0012351010898841
15,2019-06,0.0011867155353824,35.63,0.0012950312120171,0.6310344430875019,0.0012351010898841,0.0012470552614296
15,2019-07,0.001103086586413,32.02,0.0011867155353824,0.587779736072889,0.0012470552614296,0.0012950312120171
15,2019-08,0.0011085818398447,32.02,0.001103086586413,0.5840446054641171,0.0012950312120171,0.0011867155353824
15,2019-09,0.001152951796386,32.02,0.0011085818398447,0.5866452174389816,0.0011867155353824,0.001103086586413
15,2019-10,0.0011379060702092,32.28,0.001152951796386,0.5827514209558025,0.001103086586413,0.0011085818398447
15,2019-11,0.0011521381460124,32.28,0.0011379060702092,0.5924410276714318,0.0011085818398447,0.001152951796386
15,2019-12,0.001130735106435,32.28,0.0011521381460124,0.5816109739481472,0.001152951796386,0.0011379060702092
15,2020-01,0.0,29.32,0.001130735106435,0.5914369772012324,0.0011379060702092,0.0011521381460124
15,2022-01,0.0005454322097327,33.86,,0.5650523163739701,,
15,2022-02,0.0004906546874233,33.86,0.0005454322097327,0.5651120424706465,,
15,2022-03,0.0005112302870571,33.86,0.0004906546874233,0.546899749466248,,0.0005454322097327
15,2022-04,0.0005129139798071,36.74,0.0005112302870571,0.5668867429522583,0.0005454322097327,0.0004906546874233
15,2022-05,0.000653546911539,36.74,0.0005129139798071,0.5722146800909308,0.0004906546874233,0.0005112302870571
15,2022-06,0.0008122857168686,36.74,0.000653546911539,0.5752360964452639,0.0005112302870571,0.0005129139798071
15,2022-07,0.0006546196973038,37.28,0.0008122857168686,0.5466298215716238,0.0005129139798071,0.000653546911539
15,2022-08,0.0006420128383099,37.28,0.0006546196973038,0.5360624853079679,0.000653546911539,0.0008122857168686
15,2022-09,0.0008911620379496,37.28,0.0006420128383099,0.573233632694108,0.0008122857168686,0.0006546196973038
15,2022-10,0.0009657151063663,38.52,0.0008911620379496,0.5769210681561663,0.0006546196973038,0.0006420128383099
15,2022-11,0.0010394304676986,38.52,0.0009657151063663,0.5756691762177768,0.0006420128383099,0.0008911620379496
15,2022-12,0.0010057525396917,38.52,0.0010394304676986,0.5759087261906218,0.0008911620379496,0.0009657151063663
15,2023-01,0.0014841444411398,37.68,0.0010057525396917,0.5870830664322347,0.0009657151063663,0.0010394304676986
15,2023-02,0.001611905050052,37.68,0.0014841444411398,0.5605467000185802,0.0010394304676986,0.0010057525396917
15,2023-03,0.0018876092608042,37.68,0.001611905050052,0.5667737580350134,0.0010057525396917,0.0014841444411398
15,2023-04,0.0017804875070053,38.54,0.0018876092608042,0.5812649561292691,0.0014841444411398,0.001611905050052
15,2023-05,0.002082628145524,38.54,0.0017804875070053,0.5766439902220885,0.001611905050052,0.0018876092608042
15,2023-06,0.0018639473186116,38.54,0.002082628145524,0.5807743346549266,0.0018876092608042,0.0017804875070053
15,2023-07,0.001658151618717,38.3,0.0018639473186116,0.5714685209876832,0.0017804875070053,0.002082628145524
15,2023-08,0.0017488667965403,38.3,0.001658151618717,0.5667015625412374,0.002082628145524,0.0018639473186116
15,2023-09,0.0022947830837442,38.3,0.0017488667965403,0.599372891335926,0.0018639473186116,0.001658151618717
15,2023-10,0.0022544578685661,38.02,0.0022947830837442,0.5832569243085772,0.001658151618717,0.0017488667965403
15,2023-11,0.0024368729654794,38.02,0.0022544578685661,0.5951487343782706,0.0017488667965403,0.0022947830837442
15,2023-12,0.0024376603486481,38.02,0.0024368729654794,0.5893630209618308,0.0022947830837442,0.0022544578685661
15,2024-01,0.0026190596479384,39.14,0.0024376603486481,0.578192749617886,0.0022544578685661,0.0024368729654794
15,2024-02,0.0021411757956205,39.14,0.0026190596479384,0.5911171395984659,0.0024368729654794,0.0024376603486481
15,2024-03,0.0032709550695694,39.14,0.0021411757956205,0.5777619807473164,0.0024376603486481,0.0026190596479384
15,2024-04,0.0029257996055312,42.0,0.0032709550695694,0.6117486795875924,0.0026190596479384,0.0021411757956205
15,2024-05,0.0037552655557585,42.0,0.0029257996055312,0.609117442433702,0.0021411757956205,0.0032709550695694
15,2024-06,0.0032211034658418,42.0,0.0037552655557585,0.6072282586003613,0.0032709550695694,0.0029257996055312
15,2024-07,0.0034077178914512,42.21,0.0032211034658418,0.6005239991809772,0.0029257996055312,0.0037552655557585
15,2024-08,0.0029313520350556,42.21,0.0034077178914512,0.5955954630755329,0.0037552655557585,0.0032211034658418
15,2024-09,0.0035000894997585,42.21,0.0029313520350556,0.6003870540616438,0.0032211034658418,0.0034077178914512
15,2024-10,0.0030249297354783,41.82,0.0035000894997585,0.6025533332812013,0.0034077178914512,0.0029313520350556
15,2024-11,0.0033294179448417,41.82,0.0030249297354783,0.5892324187438129,0.0029313520350556,0.0035000894997585
15,2024-12,0.0029397662485475,41.82,0.0033294179448417,0.5864786681362746,0.0035000894997585,0.0030249297354783
17,2019-01,0.0012985963709945,28.72,,0.5254649074760444,,
17,2019-02,0.0012489229936328,28.72,0.0012985963709945,0.541484846013507,,
17,2019-03,0.0013202829869438,28.72,0.0012489229936328,0.5221342246505357,,0.0012985963709945
17,2019-04,0.001134186933338,26.79,0.0013202829869438,0.5297165243581554,0.0012985963709945,0.0012489229936328
17,2019-05,0.0013168358340815,26.79,0.001134186933338,0.5327363903651919,0.0012489229936328,0.0013202829869438
17,2019-06,0.0012152052987173,26.79,0.0013168358340815,0.532075434638528,0.0013202829869438,0.001134186933338
17,2019-07,0.0011023777844629,25.51,0.0012152052987173,0.5273595904682092,0.001134186933338,0.0013168358340815
17,2019-08,0.0012216012182585,25.51,0.0011023777844629,0.5287580779521147,0.0013168358340815,0.0012152052987173
17,2019-09,0.0012922573256753,25.51,0.0012216012182585,0.5297518395264058,0.0012152052987173,0.0011023777844629
17,2019-10,0.0014298436563231,26.37,0.0012922573256753,0.5281616858782299,0.0011023777844629,0.0012216012182585
17,2019-11,0.0014010077448412,26.37,0.0014298436563231,0.526591656108989,0.0012216012182585,0.0012922573256753
17,2019-12,0.0013218578251309,26.37,0.0014010077448412,0.517164767993282,0.0012922573256753,0.0014298436563231
17,2020-01,0.0,29.55,0.0013218578251309,0.5333384807742968,0.0014298436563231,0.0014010077448412
17,2022-01,0.0014546149475699,28.3,,0.49964347748072013,,
17,2022-02,0.0013217640858337,28.3,0.0014546149475699,0.5069362811260062,,
17,2022-03,0.0016188189809393,28.3,0.0013217640858337,0.5034416300077533,,0.0014546149475699
17,2022-04,0.0014857520283811,29.13,0.0016188189809393,0.5268255560755102,0.0014546149475699,0.0013217640858337
17,2022-05,0.0015265256921557,29.13,0.0014857520283811,0.5249073703053322,0.0013217640858337,0.0016188189809393
17,2022-06,0.0025317794686755,29.13,0.0015265256921557,0.5374808303523967,0.0016188189809393,0.0014857520283811
17,2022-07,0.0025908806097577,28.71,0.0025317794686755,0.5451183646104883,0.0014857520283811,0.0015265256921557
17,2022-08,0.0029155722497081,28.71,0.0025908806097577,0.5403059450492037,0.0015265256921557,0.0025317794686755
17,2022-09,0.0030656590821015,28.71,0.0029155722497081,0.5419204849851497,0.0025317794686755,0.0025908806097577
17,2022-10,0.0028682024365074,29.77,0.0030656590821015,0.543187321928354,0.0025908806097577,0.0029155722497081
17,2022-11,0.0030902238712703,29.77,0.0028682024365074,0.5350403437557104,0.0029155722497081,0.0030656590821015
17,2022-12,0.0030039106111279,29.77,0.0030902238712703,0.5389577437558086,0.0030656590821015,0.0028682024365074
17,2023-01,0.0049376184121969,30.96,0.0030039106111279,0.5708015156450599,0.0028682024365074,0.0030902238712703
17,2023-02,0.0053043938591847,30.96,0.0049376184121969,0.5225441302802855,0.0030902238712703,0.0030039106111279
17,2023-03,0.0062861026922412,30.96,0.0053043938591847,0.5291635695079973,0.0030039106111279,0.0049376184121969
17,2023-04,0.0053610497122875,31.81,0.0062861026922412,0.5459010841077017,0.0049376184121969,0.0053043938591847
17,2023-05,0.0061867544953126,31.81,0.0053610497122875,0.5371440607306232,0.0053043938591847,0.0062861026922412
17,2023-06,0.0056819306295556,31.81,0.0061867544953126,0.543786972920086,0.0062861026922412,0.0053610497122875
17,2023-07,0.0051030427812622,30.76,0.0056819306295556,0.54762171880754,0.0053610497122875,0.0061867544953126
17,2023-08,0.005038645141422,30.76,0.0051030427812622,0.5458305731012825,0.0061867544953126,0.0056819306295556
17,2023-09,0.0055740085692568,30.76,0.005038645141422,0.5494506366532058,0.0056819306295556,0.0051030427812622
17,2023-10,0.0055952979143864,31.93,0.0055740085692568,0.5523981112328338,0.0051030427812622,0.005038645141422
17,2023-11,0.0063155595080657,31.93,0.0055952979143864,0.5480350245289037,0.005038645141422,0.0055740085692568
17,2023-12,0.0059901431033413,31.93,0.0063155595080657,0.5473897082814418,0.0055740085692568,0.0055952979143864
17,2024-01,0.0057799474212183,32.73,0.0059901431033413,0.5434216635381343,0.0055952979143864,0.0063155595080657
17,2024-02,0.0053547059173241,32.73,0.0057799474212183,0.5617242314610066,0.0063155595080657,0.0059901431033413
17,2024-03,0.0067437219132936,32.73,0.0053547059173241,0.5431965483785143,0.0059901431033413,0.0057799474212183
17,2024-04,0.0063642443192899,34.34,0.0067437219132936,0.54837650150908,0.0057799474212183,0.0053547059173241
17,2024-05,0.0069832347669813,34.34,0.0063642443192899,0.5485614404101739,0.0053547059173241,0.0067437219132936
17,2024-06,0.0059036259727468,34.34,0.0069832347669813,0.5548336396364721,0.0067437219132936,0.0063642443192899
17,2024-07,0.0057084904173503,35.11,0.0059036259727468,0.5523540087372275,0.0063642443192899,0.0069832347669813
17,2024-08,0.0055734021560452,35.11,0.0057084904173503,0.5505111967843651,0.0069832347669813,0.0059036259727468
17,2024-09,0.0064444017379692,35.11,0.0055734021560452,0.5516076356366677,0.0059036259727468,0.0057084904173503
17,2024-10,0.0060430726035567,34.4,0.0064444017379692,0.552906063903685,0.0057084904173503,0.0055734021560452
17,2024-11,0.006130263498029,34.4,0.0060430726035567,0.5401912282087529,0.0055734021560452,0.0064444017379692
17,2024-12,0.0064326120715438,34.4,0.006130263498029,0.5352497684675604,0.0064444017379692,0.0060430726035567
18,2019-01,0.0029146206764768,30.76,,0.5829131963879817,,
18,2019-02,0.0029448656024098,30.76,0.0029146206764768,0.5908568887306047,,
18,2019-03,0.0028575007253087,30.76,0.0029448656024098,0.5780288118252657,,0.0029146206764768
18,2019-04,0.0028684856372809,31.48,0.0028575007253087,0.5794826267700637,0.0029146206764768,0.0029448656024098
18,2019-05,0.0031232937566231,31.48,0.0028684856372809,0.5811303277403367,0.0029448656024098,0.0028575007253087
18,2019-06,0.0032793850055422,31.48,0.0031232937566231,0.5775776090775854,0.0028575007253087,0.0028684856372809
18,2019-07,0.0036438821338759,29.06,0.0032793850055422,0.5661910575590672,0.0028684856372809,0.0031232937566231
18,2019-08,0.0041421614118528,29.06,0.0036438821338759,0.5693048128609935,0.0031232937566231,0.0032793850055422
18,2019-09,0.0040175083725296,29.06,0.0041421614118528,0.5667011491724733,0.0032793850055422,0.0036438821338759
18,2019-10,0.0038192316183761,29.14,0.0040175083725296,0.5690664622746688,0.0036438821338759,0.0041421614118528
18,2019-11,0.0038316603174165,29.14,0.0038192316183761,0.5671003029035682,0.0041421614118528,0.0040175083725296
18,2019-12,0.0037451053687616,29.14,0.0038316603174165,0.5609158585014862,0.0040175083725296,0.0038192316183761
18,2020-01,0.0,29.83,0.0037451053687616,0.5612583896355605,0.0038192316183761,0.0038316603174165
18,2022-01,0.0023133522508823,35.59,,0.515031669467075,,
18,2022-02,0.0023443123108255,35.59,0.0023133522508823,0.5097127172120026,,
18,2022-03,0.0022459347561577,35.59,0.0023443123108255,0.4996522436970349,,0.0023133522508823
18,2022-04,0.0024214408119962,38.17,0.0022459347561577,0.5102306217455652,0.0023133522508823,0.0023443123108255
18,2022-05,0.0024640905792091,38.17,0.0024214408119962,0.513221424440272,0.0023443123108255,0.0022459347561577
18,2022-06,0.0025613228917727,38.17,0.0024640905792091,0.5176033020815477,0.0022459347561577,0.0024214408119962
18,2022-07,0.0025802030549381,37.49,0.0025613228917727,0.5177738852900958,0.0024214408119962,0.0024640905792091
18,2022-08,0.0027875432351758,37.49,0.0025802030549381,0.5152063122674384,0.0024640905792091,0.0025613228917727
18,2022-09,0.0029298917103923,37.49,0.0027875432351758,0.5210367316952906,0.0025613228917727,0.0025802030549381
18,2022-10,0.0030812031088931,38.76,0.0029298917103923,0.5237252587669403,0.0025802030549381,0.0027875432351758
18,2022-11,0.0033382657841665,38.76,0.0030812031088931,0.519143784385174,0.0027875432351758,0.0029298917103923
18,2022-12,0.0031792731432552,38.76,0.0033382657841665,0.5217620879670815,0.0029298917103923,0.0030812031088931
18,2023-01,0.0076003610724822,38.83,0.0031792731432552,0.5305962693549341,0.0030812031088931,0.0033382657841665
18,2023-02,0.0073832287430704,38.83,0.0076003610724822,0.5096833505664239,0.0033382657841665,0.0031792731432552
18,2023-03,0.0074067612587539,38.83,0.0073832287430704,0.5103808052578265,0.0031792731432552,0.0076003610724822
18,2023-04,0.0072676536052442,39.58,0.0074067612587539,0.5190762701958698,0.0076003610724822,0.0073832287430704
18,2023-05,0.0073673130324993,39.58,0.0072676536052442,0.5162470739364191,0.0073832287430704,0.0074067612587539
18,2023-06,0.0074165812912214,39.58,0.0073673130324993,0.5124297845440967,0.0074067612587539,0.0072676536052442
18,2023-07,0.0074241616022837,39.74,0.0074165812912214,0.5148861969402379,0.0072676536052442,0.0073673130324993
18,2023-08,0.0072626433700059,39.74,0.0074241616022837,0.5105340017336528,0.0073673130324993,0.0074165812912214
18,2023-09,0.0072402596456467,39.74,0.0072626433700059,0.5189082563044671,0.0074165812912214,0.0074241616022837
18,2023-10,0.0073344168353603,39.86,0.0072402596456467,0.5187755887197916,0.0074241616022837,0.0072626433700059
18,2023-11,0.0078835203817456,39.86,0.0073344168353603,0.5177298422724196,0.0072626433700059,0.0072402596456467
18,2023-12,0.0081525821553909,39.86,0.0078835203817456,0.5179066537321667,0.0072402596456467,0.0073344168353603
18,2024-01,0.0084728167462474,42.43,0.0081525821553909,0.5112334743678684,0.0073344168353603,0.0078835203817456
18,2024-02,0.0092634608808599,42.43,0.0084728167462474,0.5179215536147095,0.0078835203817456,0.0081525821553909
18,2024-03,0.0087959553575281,42.43,0.0092634608808599,0.5078200330641447,0.0081525821553909,0.0084728167462474
18,2024-04,0.0088167733682226,44.92,0.0087959553575281,0.5117817205312534,0.0084728167462474,0.0092634608808599
18,2024-05,0.0092526968566422,44.92,0.0088167733682226,0.5132301426729929,0.0092634608808599,0.0087959553575281
18,2024-06,0.0097029081949074,44.92,0.0092526968566422,0.5118108372432966,0.0087959553575281,0.0088167733682226
18,2024-07,0.0097272774736757,45.8,0.0097029081949074,0.5136802668585203,0.0088167733682226,0.0092526968566422
18,2024-08,0.0103995822073197,45.8,0.0097272774736757,0.5097762121322612,0.0092526968566422,0.0097029081949074
18,2024-09,0.0103160026636861,45.8,0.0103995822073197,0.5153611186041728,0.0097029081949074,0.0097272774736757
18,2024-10,0.0106666346309988,45.73,0.0103160026636861,0.5256474507842795,0.0097272774736757,0.0103995822073197
18,2024-11,0.0099672362330394,45.73,0.0106666346309988,0.5081057183318202,0.0103995822073197,0.0103160026636861
18,2024-12,0.0093937360751257,45.73,0.0099672362330394,0.5102331486738435,0.0103160026636861,0.0106666346309988
